institute,institute_code,course,category,cutoff_rank,year,round
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","CS Computers","SCG","20990","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","CS Computers","SCK","28206","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","CS Computers","SCR","29187","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","CS Computers","STG","15475","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","CS Computers","STK","16438","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","CS Computers","STR","20958","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","1G","15177","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","1R","18548","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","2AG","14878","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","2AK","15407","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","2AR","16522","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","2BG","21600","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","3AG","10997","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","3AR","12440","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","3BG","10574","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","3BR","14664","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","GM","9878","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","GMK","14864","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","GMR","11936","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","SCG","33658","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","SCK","46591","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","SCR","47113","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","STG","37482","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EC Electronics","STR","52570","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","1G","41399","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","1R","55688","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","2AG","37226","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","2AK","39400","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","2AR","43302","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","2BG","59169","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","2BK","96469","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","2BR","89610","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","3AG","26321","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","3BG","28487","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","3BR","34904","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","GM","23821","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","GMK","32204","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","GMR","31736","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","SCG","69595","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","SCK","73849","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","SCR","74966","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","STG","72997","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","EE Electrical","STR","78257","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","1G","8789","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","2AG","7228","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","2AR","8133","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","2BG","8098","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","3AG","5783","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","3BG","5808","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","GM","5695","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","GMK","7193","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","GMR","6198","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","SCG","24284","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","SCK","31375","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","SCR","40322","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","STG","24799","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","IE Info.Science","STR","28919","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","1G","83509","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","1R","84665","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","2AG","86868","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","2AR","1076","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","2BG","3710","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","2BK","4732","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","3AK","77173","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","3BG","82171","2023","R3"
"University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. )","E001","ME Mechanical","3BR","75314","2023","R3"
"S K S J T Institute of Engineering. Bangalore","E002","CE Civil","2BG","180953","2023","R3"
"S K S J T Institute of Engineering. Bangalore","E002","CE Civil","3AG","183004","2023","R3"
